model_type,train_protocol,seed,eval_profile,eval_protocol,scope,horizon_s,pos_err_median,pos_err_p95,rot_geodesic_median,completion,n_traj,gate_pos_med_60s,train_nbad,train_anomaly,rollout_diverged,source
ablate_no_lift,clean,45,clean,clean,CHIRP,60.0,0.6613942209655086,1.3740838742615524,0.015140685252845287,,30,0.5647228229451171,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/clean/summary.json
ablate_no_lift,clean,46,clean,clean,CHIRP,60.0,1.3938396670342947,2.7633685157342733,0.04025522992014885,,30,1.3974035368764872,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/clean/summary.json
ablate_no_lift,clean,42,clean,clean,OU,10.0,0.05764735116669449,0.13021564190670515,0.005466923583298922,,30,0.5262126349582315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/clean/summary.json
ablate_no_lift,clean,43,clean,clean,OU,10.0,2.984340391393088,8.197817368479534,0.2444966360926628,,30,44.38019951260009,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/clean/summary.json
ablate_no_lift,clean,44,clean,clean,OU,10.0,0.12478450385868682,0.2236190150074769,0.006428674561902881,,30,0.8268659015687323,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/clean/summary.json
ablate_no_lift,clean,45,clean,clean,OU,10.0,0.07157098017900618,0.15491434452809846,0.005713326623663306,,30,0.5647228229451171,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/clean/summary.json
ablate_no_lift,clean,46,clean,clean,OU,10.0,0.15713283058584532,0.298686828805024,0.013697576709091663,,30,1.3974035368764872,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/clean/summary.json
ablate_no_lift,clean,42,clean,clean,OU,30.0,0.22041329023872003,0.6191619358216122,0.009327758569270372,,30,0.5262126349582315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/clean/summary.json
ablate_no_lift,clean,43,clean,clean,OU,30.0,16.549590641304782,33.44159483870079,0.5015991479158401,,30,44.38019951260009,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/clean/summary.json
ablate_no_lift,clean,44,clean,clean,OU,30.0,0.3968482454360811,0.8455571720563378,0.019217664375901222,,30,0.8268659015687323,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/clean/summary.json
ablate_no_lift,clean,45,clean,clean,OU,30.0,0.24208520162809713,0.7721505564187278,0.009410391561686993,,30,0.5647228229451171,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/clean/summary.json
ablate_no_lift,clean,46,clean,clean,OU,30.0,0.6238180678125557,1.1301111344721608,0.02441802155226469,,30,1.3974035368764872,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/clean/summary.json
ablate_no_lift,clean,42,clean,clean,OU,60.0,0.7209620654133033,1.339644192565305,0.015682276338338852,,30,0.5262126349582315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/clean/summary.json
ablate_no_lift,clean,43,clean,clean,OU,60.0,46.61465966289737,71.94253325603337,0.8155183792114258,,30,44.38019951260009,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/clean/summary.json
ablate_no_lift,clean,44,clean,clean,OU,60.0,1.1603358598391413,2.4827015953437783,0.023635581135749817,,30,0.8268659015687323,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/clean/summary.json
ablate_no_lift,clean,45,clean,clean,OU,60.0,0.725457208810089,1.863136077320082,0.017605457454919815,,30,0.5647228229451171,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/clean/summary.json
ablate_no_lift,clean,46,clean,clean,OU,60.0,1.410095199685301,3.9049869442121774,0.03987462446093559,,30,1.3974035368764872,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/clean/summary.json
ablate_no_lift,clean,42,clean,clean,PRBS,10.0,0.04519700083854728,0.10521264659452172,0.004580487962812185,,30,0.5262126349582315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/clean/summary.json
ablate_no_lift,clean,43,clean,clean,PRBS,10.0,3.504395984132703,7.121323442287682,0.08654512092471123,,30,44.38019951260009,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/clean/summary.json
ablate_no_lift,clean,44,clean,clean,PRBS,10.0,0.07834708796648876,0.15716323609294952,0.00396681809797883,,30,0.8268659015687323,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/clean/summary.json
ablate_no_lift,clean,45,clean,clean,PRBS,10.0,0.048992109446988924,0.11128993539934702,0.003722221706993878,,30,0.5647228229451171,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/clean/summary.json
ablate_no_lift,clean,46,clean,clean,PRBS,10.0,0.11843151697784132,0.2738156176161583,0.007611553650349379,,30,1.3974035368764872,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/clean/summary.json
ablate_no_lift,clean,42,clean,clean,PRBS,30.0,0.13232192617761357,0.38537360667305065,0.006287719355896115,,30,0.5262126349582315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/clean/summary.json
ablate_no_lift,clean,43,clean,clean,PRBS,30.0,14.150110705735365,30.18694730883379,0.13471080362796783,,30,44.38019951260009,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/clean/summary.json
ablate_no_lift,clean,44,clean,clean,PRBS,30.0,0.24798547640424054,0.504098786826881,0.009039653930813074,,30,0.8268659015687323,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/clean/summary.json
ablate_no_lift,clean,45,clean,clean,PRBS,30.0,0.12200352587689836,0.42943371840442507,0.0061080241575837135,,30,0.5647228229451171,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/clean/summary.json
ablate_no_lift,clean,46,clean,clean,PRBS,30.0,0.4345617703219653,1.1812210190475878,0.022428088821470737,,30,1.3974035368764872,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/clean/summary.json
ablate_no_lift,clean,42,clean,clean,PRBS,60.0,0.33829850270188466,1.1039953628536123,0.008186408085748553,,30,0.5262126349582315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/clean/summary.json
ablate_no_lift,clean,43,clean,clean,PRBS,60.0,39.8471838235252,82.51118277415796,0.2203807756304741,,30,44.38019951260009,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/clean/summary.json
ablate_no_lift,clean,44,clean,clean,PRBS,60.0,0.7766822833412084,1.8842877653444554,0.015276723075658083,,30,0.8268659015687323,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/clean/summary.json
ablate_no_lift,clean,45,clean,clean,PRBS,60.0,0.4543438065391092,0.8125029829165904,0.008716279175132513,,30,0.5647228229451171,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/clean/summary.json
ablate_no_lift,clean,46,clean,clean,PRBS,60.0,1.4190427001218586,3.137135166291151,0.037302812561392784,,30,1.3974035368764872,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/clean/summary.json
ablate_no_lift,clean,42,clean,clean,overall,10.0,0.05212226331096306,0.12340670365637244,0.004882573150098324,,90,0.5262126349582315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/clean/summary.json
ablate_no_lift,clean,43,clean,clean,overall,10.0,3.2161086439959004,7.65464972465513,0.14142656326293945,,90,44.38019951260009,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/clean/summary.json
ablate_no_lift,clean,44,clean,clean,overall,10.0,0.08049262837026461,0.20641849373696822,0.00571504095569253,,90,0.8268659015687323,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/clean/summary.json
ablate_no_lift,clean,45,clean,clean,overall,10.0,0.06524801078577819,0.12439619110788114,0.0048089532647281885,,90,0.5647228229451171,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/clean/summary.json
ablate_no_lift,clean,46,clean,clean,overall,10.0,0.1365014847492594,0.274166257540742,0.01029455941170454,,90,1.3974035368764872,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/clean/summary.json
ablate_no_lift,clean,42,clean,clean,overall,30.0,0.183026836742457,0.5871813720183262,0.007630673702806234,,90,0.5262126349582315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/clean/summary.json
ablate_no_lift,clean,43,clean,clean,overall,30.0,14.788132324128487,29.82986185221815,0.19200101494789124,,90,44.38019951260009,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/clean/summary.json
ablate_no_lift,clean,44,clean,clean,overall,30.0,0.28306786816903473,0.6528244766499279,0.011042980942875147,,90,0.8268659015687323,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/clean/summary.json
ablate_no_lift,clean,45,clean,clean,overall,30.0,0.20123519389797406,0.527065735966412,0.007539266254752874,,90,0.5647228229451171,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/clean/summary.json
ablate_no_lift,clean,46,clean,clean,overall,30.0,0.4598907023127162,1.0932778561438383,0.020474384538829327,,90,1.3974035368764872,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/clean/summary.json
ablate_no_lift,clean,42,clean,clean,overall,60.0,0.5262126349582315,1.2788666178799066,0.01043214462697506,,90,0.5262126349582315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/clean/summary.json
ablate_no_lift,clean,43,clean,clean,overall,60.0,44.38019951260009,74.98410676977268,0.30521607398986816,,90,44.38019951260009,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/clean/summary.json
ablate_no_lift,clean,44,clean,clean,overall,60.0,0.8268659015687323,2.3214094182418314,0.0140927629545331,,90,0.8268659015687323,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/clean/summary.json
ablate_no_lift,clean,45,clean,clean,overall,60.0,0.5647228229451171,1.8233652181121074,0.013210788369178772,,90,0.5647228229451171,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/clean/summary.json
ablate_no_lift,clean,46,clean,clean,overall,60.0,1.3974035368764872,3.1914645303333975,0.03987163305282593,,90,1.3974035368764872,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/clean/summary.json
ablate_no_lift,clean,42,degraded_eval,iid_noisy_ic,CHIRP,10.0,0.2601826244205049,0.8001354994826969,0.01747491955757141,,30,1.7048691394116315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/degraded_eval/summary.json
ablate_no_lift,clean,43,degraded_eval,iid_noisy_ic,CHIRP,10.0,3.174374963558301,4.569373349544265,0.11950663849711418,,30,44.44839446822746,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/degraded_eval/summary.json
ablate_no_lift,clean,44,degraded_eval,iid_noisy_ic,CHIRP,10.0,0.2691718283069836,0.8336282724151836,0.016882984898984432,,30,1.9162155529906182,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/degraded_eval/summary.json
ablate_no_lift,clean,45,degraded_eval,iid_noisy_ic,CHIRP,10.0,0.2557996227704364,0.8017382335995429,0.01574533572420478,,30,1.6253204536704406,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/degraded_eval/summary.json
ablate_no_lift,clean,46,degraded_eval,iid_noisy_ic,CHIRP,10.0,0.285145211475894,0.8052388358394464,0.018247678875923157,,30,1.8378715569089692,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/degraded_eval/summary.json
ablate_no_lift,clean,42,degraded_eval,iid_noisy_ic,CHIRP,30.0,0.7420727822972251,2.200524123879197,0.01519708801060915,,30,1.7048691394116315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/degraded_eval/summary.json
ablate_no_lift,clean,43,degraded_eval,iid_noisy_ic,CHIRP,30.0,14.382580077361533,22.09153642709097,0.14233661442995071,,30,44.44839446822746,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/degraded_eval/summary.json
ablate_no_lift,clean,44,degraded_eval,iid_noisy_ic,CHIRP,30.0,0.730961471006029,2.2966292654187024,0.01954301819205284,,30,1.9162155529906182,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/degraded_eval/summary.json
ablate_no_lift,clean,45,degraded_eval,iid_noisy_ic,CHIRP,30.0,0.6944619517722246,2.2110257565162077,0.014998126775026321,,30,1.6253204536704406,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/degraded_eval/summary.json
ablate_no_lift,clean,46,degraded_eval,iid_noisy_ic,CHIRP,30.0,0.8339451002103706,2.3290183957492845,0.01677652634680271,,30,1.8378715569089692,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/degraded_eval/summary.json
ablate_no_lift,clean,42,degraded_eval,iid_noisy_ic,CHIRP,60.0,1.601490697614751,4.55275020481423,0.01564803160727024,,30,1.7048691394116315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/degraded_eval/summary.json
ablate_no_lift,clean,43,degraded_eval,iid_noisy_ic,CHIRP,60.0,44.80309004849909,51.502089521857755,0.22216007858514786,,30,44.44839446822746,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/degraded_eval/summary.json
ablate_no_lift,clean,44,degraded_eval,iid_noisy_ic,CHIRP,60.0,1.690605388066135,4.86151389183561,0.019235948100686073,,30,1.9162155529906182,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/degraded_eval/summary.json
ablate_no_lift,clean,45,degraded_eval,iid_noisy_ic,CHIRP,60.0,1.55114067490398,4.614778344468854,0.02068986278027296,,30,1.6253204536704406,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed45/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_225735/degraded_eval/summary.json
ablate_no_lift,clean,46,degraded_eval,iid_noisy_ic,CHIRP,60.0,1.3463434749083607,5.292001823622892,0.034303901717066765,,30,1.8378715569089692,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed46/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_231245/degraded_eval/summary.json
ablate_no_lift,clean,42,degraded_eval,iid_noisy_ic,OU,10.0,0.2975837106700044,0.8503625230251767,0.023732898756861687,,30,1.7048691394116315,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed42/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_221138/degraded_eval/summary.json
ablate_no_lift,clean,43,degraded_eval,iid_noisy_ic,OU,10.0,2.9523394484186882,8.049642340358522,0.2558554634451866,,30,44.44839446822746,276,1,1,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed43/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_222700/degraded_eval/summary.json
ablate_no_lift,clean,44,degraded_eval,iid_noisy_ic,OU,10.0,0.3210963492864884,0.8740011649475903,0.02545400895178318,,30,1.9162155529906182,0,0,0,checkpoints/sweep_oc_phase1a_decision_clean_t2_wpfrag_ablate_no_lift/ablation_ablate_no_lift_seed44/rollout_benchmark/phase1a_iideval_traj30_seed42_20260523_224227/degraded_eval/summary.json
